+----------------------+----------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                              NAME                              |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd8ho46o3j50e4lasvvg | artwist-expenses-v20221116                                     | artwist-expenses                                | f2enps58qfdveo16fteg,          | READY  |
|                      |                                                                |                                                 | f2etfu7cj19ni5rivd5v           |        |
| fd8holfuqp7l6m54e1ej | container-optimized-image-v20220103                            | container-optimized-image                       | f2e1pbvhvhrf57icv4u2           | READY  |
| fd8hosjnfu1fv6ci1or9 | bellsoft-liberica-jdk8-for-centos-v20220218                    | bellsoft-liberica-jdk8-for-centos               | f2e096t19g4d0hdfjj8o,          | READY  |
|                      |                                                                |                                                 | f2eemtsh3ot2q7b73er2           |        |
| fd8hpos79026sqk7cvl6 | fedoracoreos-33-1622728875                                     | fedoracoreos-33                                 | f2eit3h3eu93156mnark           | READY  |
| fd8hpqvd8id5l4gb74t2 | ubuntu-16-04-lts-v20221128                                     | ubuntu-1604-lts                                 | f2e1d3peer6s963qe0se           | READY  |
| fd8hqa9gq1d59afqonsf | centos-7-v20220530                                             | centos-7                                        | f2e6pmk175tq39ma7vhb           | READY  |
| fd8hqjsohtcmt92cm73e | openvpn-access-server-v20220620                                | openvpn                                         | f2ekpu8f2tihheno5ldd,          | READY  |
|                      |                                                                |                                                 | f2el8bvfossqruqgt6sb           |        |
| fd8hql6kgc67prs243hm | lamp-v20210818                                                 | lamp                                            | f2e7fs3a909cmo8828nm,          | READY  |
|                      |                                                                |                                                 | f2eflighfan5m00f4f2o           |        |
| fd8hrb94648fvf6ldoe7 | pentestit-nwaf-mlc-v20220823                                   | pentestit-nwaf-mlc                              | f2ehskoo6revb521a178,          | READY  |
|                      |                                                                |                                                 | f2en2qqan063u407f37v           |        |
| fd8hsakek5tqhtca63mj | jenkins-v20221003                                              | jenkins                                         | f2e8ftsqql7glpob91ro,          | READY  |
|                      |                                                                |                                                 | f2e82m62kd032hrqpvkk           |        |
| fd8hspvv3l9plc0260ic | centos-stream-8-v20211020                                      | centos-stream-8                                 | f2ejjoufvtm8vc86lvs4           | READY  |
| fd8ht37jbdb2l60gnsle | opensuse-15-3-v20220801                                        | opensuse-15-3                                   | f2ehqrv8s05kpvqhjh64           | READY  |
| fd8htuc6bfu35rt5476e | ubuntu-20-04-lts-gpu-v20220131                                 | ubuntu-2004-lts-gpu                             | f2e2sbvutehci7edhkgp           | READY  |
| fd8hu5b4b7156ntbt6rj | gitlab-v20230130                                               | gitlab                                          | f2eghj2gv5o4it3ibcts,          | READY  |
|                      |                                                                |                                                 | f2etegmj4t8506p76315           |        |
| fd8huthm018j2kafdk4p | ubuntu-16-04-lts-v20211220                                     | ubuntu-1604-lts                                 | f2ebqkll2hc5d8706kol           | READY  |
| fd8huu0khr1h5vre4k5p | bitrix-1588941250                                              | bitrix                                          | f2ecr9m5terve411mka7           | READY  |
| fd8hv0oigdc3e8a27v4h | ubuntu-16-04-lts-v20220221                                     | ubuntu-1604-lts                                 | f2en53rghcvvca4ks1a2           | READY  |
| fd8hvlnfb66dgavf0e1a | ubuntu-18-04-lts-v20220815                                     | ubuntu-1804-lts                                 | f2e82m62kd032hrqpvkk           | READY  |
| fd8i0annstg37mql075m | postgreprof-postgres-pro-enterprise-database-11-v20220607      | postgreprof-postgres-pro-enterprise-database-11 | f2e56aro21fobe168n40,          | READY  |
|                      |                                                                |                                                 | f2e7tgbio2dk0slqmbki           |        |
| fd8i0dacbfhkd73r1dhq | lamp-v20230220                                                 | lamp                                            | f2epe91lao2ak2cc1q19,          | READY  |
|                      |                                                                |                                                 | f2emqt9gntrs59jn375g           |        |
| fd8i0rpsrfl9jji3c54q | drupal-1544622103                                              | drupal                                          | f2ep2939u3rcp720a2td           | READY  |
| fd8i1jm58pic2so8cmkj | ubuntu-18-04-lts-v20220711                                     | ubuntu-1804-lts                                 | f2e9k6183hq5d4koj11q           | READY  |
